Episode,Reward,Length,TotalSteps
473,68.787503,200,94801
474,68.030234,200,95001
475,67.90461,200,95201
476,67.894875,200,95401
477,67.762158,200,95601
478,68.900534,200,95801
479,67.484535,200,96001
480,66.630572,200,96201
481,64.699633,200,96401
482,68.737329,200,96601
483,66.523701,200,96801
484,67.916147,200,97001
485,67.965106,200,97201
486,64.535779,200,97401
487,67.258918,200,97601
488,67.520835,200,97801
489,68.279562,200,98001
490,68.649857,200,98201
491,68.718225,200,98401
492,66.949056,200,98601
493,67.937257,200,98801
494,66.617617,200,99001
495,66.942521,200,99201
496,67.120103,200,99401
497,67.623182,200,99601
498,67.614463,200,99801
499,67.54492,200,100001
500,67.407161,200,100201
501,67.802697,200,100401
502,68.002292,200,100601
503,66.320905,200,100801
504,67.566567,200,101001
505,67.086096,200,101201
506,67.452744,200,101401
507,66.237742,200,101601
508,67.719671,200,101801
509,69.182639,200,102001
510,68.373188,200,102201
511,68.570787,200,102401
512,68.458868,200,102601
513,68.162427,200,102801
514,67.671042,200,103001
515,68.328392,200,103201
516,67.331375,200,103401
517,68.813553,200,103601
518,68.387924,200,103801
519,68.12551,200,104001
520,67.852033,200,104201
521,67.386703,200,104401
522,68.763943,200,104601
523,66.871345,200,104801
524,68.989755,200,105001
525,68.36903,200,105201
526,68.450878,200,105401
527,69.409081,200,105601
528,68.716784,200,105801
529,68.213052,200,106001
530,68.43108,200,106201
531,67.743535,200,106401
532,66.921572,200,106601
533,68.173944,200,106801
534,68.478439,200,107001
535,68.484382,200,107201
536,67.990207,200,107401
537,67.504876,200,107601
538,68.488538,200,107801
539,68.536987,200,108001
540,68.867769,200,108201
541,67.792262,200,108401
542,67.786075,200,108601
543,67.577532,200,108801
544,67.773266,200,109001
545,67.904458,200,109201
546,68.454225,200,109401
547,68.926046,200,109601
548,67.458795,200,109801
549,67.921412,200,110001
550,68.855581,200,110201
551,68.614859,200,110401
552,68.97487,200,110601
553,68.97525,200,110801
554,67.901387,200,111001
555,66.777264,200,111201
556,67.949176,200,111401
557,67.239372,200,111601
558,68.365528,200,111801
559,67.643377,200,112001
560,67.968538,200,112201
561,68.765136,200,112401
562,67.872957,200,112601
563,67.124999,200,112801
564,68.571986,200,113001
565,66.759167,200,113201
566,65.991976,200,113401
567,67.900436,200,113601
568,68.945821,200,113801
569,67.045904,200,114001
570,67.440935,200,114201
571,67.79304,200,114401
572,62.801761,200,114601
573,68.468419,200,114801
574,67.046708,200,115001
575,68.786163,200,115201
576,67.105975,200,115401
577,67.569978,200,115601
578,68.108033,200,115801
579,67.663509,200,116001
580,68.475741,200,116201
581,68.407156,200,116401
582,68.615859,200,116601
583,66.656291,200,116801
584,67.726884,200,117001
585,62.745913,200,117201
586,68.379468,200,117401
587,68.032685,200,117601
588,69.218025,200,117801
589,68.570042,200,118001
590,68.761055,200,118201
591,69.04922,200,118401
592,68.392477,200,118601
593,67.426379,200,118801
594,68.682322,200,119001
595,69.307911,200,119201
596,68.262185,200,119401
597,68.502063,200,119601
598,68.15221,200,119801
599,67.875599,200,120001
600,67.60662,200,120201
601,68.617196,200,120401
602,69.50439,200,120601
603,68.444764,200,120801
604,68.517707,200,121001
605,68.06973,200,121201
606,68.04417,200,121401
607,64.816562,200,121601
608,68.233535,200,121801
609,68.970797,200,122001
610,66.815682,200,122201
611,65.036909,200,122401
612,68.760654,200,122601
613,68.640574,200,122801
614,69.292887,200,123001
615,67.047014,200,123201
616,68.343869,200,123401
617,67.428778,200,123601
618,67.694266,200,123801
619,69.68925,200,124001
620,68.308566,200,124201
621,68.115099,200,124401
622,68.163921,200,124601
623,69.603993,200,124801
624,69.145112,200,125001
625,69.420372,200,125201
626,68.480187,200,125401
627,68.366697,200,125601
628,67.585288,200,125801
629,68.664925,200,126001
630,68.750198,200,126201
631,68.169711,200,126401
632,68.557709,200,126601
633,68.807758,200,126801
634,65.312786,200,127001
635,69.001267,200,127201
636,68.228255,200,127401
637,67.562009,200,127601
638,68.348049,200,127801
639,69.195042,200,128001
640,69.034343,200,128201
641,68.508565,200,128401
642,68.610071,200,128601
643,68.412105,200,128801
644,68.872552,200,129001
645,68.98169,200,129201
646,68.718114,200,129401
647,68.352861,200,129601
648,68.331126,200,129801
649,68.338598,200,130001
650,67.598079,200,130201
651,68.075779,200,130401
652,67.872073,200,130601
653,66.983111,200,130801
654,68.44957,200,131001
655,68.680668,200,131201
656,68.194686,200,131401
657,68.738988,200,131601
658,64.973289,200,131801
659,67.309961,200,132001
660,68.422181,200,132201
661,68.0469,200,132401
662,67.912842,200,132601
663,68.201207,200,132801
664,67.895122,200,133001
665,68.559623,200,133201
666,67.560086,200,133401
667,67.913947,200,133601
668,68.278999,200,133801
669,68.005308,200,134001
670,68.865135,200,134201
671,70.077586,200,134401
672,67.413227,200,134601
673,68.273125,200,134801
674,66.908138,200,135001
675,66.556526,200,135201
676,69.212438,200,135401
677,67.499485,200,135601
678,68.084576,200,135801
679,68.552896,200,136001
680,67.249106,200,136201
681,68.345819,200,136401
682,69.324084,200,136601
683,67.59503,200,136801
684,68.501842,200,137001
685,68.590407,200,137201
686,68.247981,200,137401
687,67.886981,200,137601
688,68.337393,200,137801
689,67.71454,200,138001
690,68.943585,200,138201
691,66.540187,200,138401
692,68.116593,200,138601
693,68.928414,200,138801
694,69.5041,200,139001
695,68.853022,200,139201
696,68.460168,200,139401
697,68.71361,200,139601
698,67.444542,200,139801
699,67.570594,200,140001
700,68.745972,200,140201
701,68.732105,200,140401
702,68.081538,200,140601
703,69.200456,200,140801
704,69.34907,200,141001
705,68.165225,200,141201
706,69.525456,200,141401
707,68.74452,200,141601
708,68.68444,200,141801
709,68.857972,200,142001
710,67.20963,200,142201
711,67.249598,200,142401
712,67.621779,200,142601
713,68.340833,200,142801
714,68.501315,200,143001
715,68.370554,200,143201
716,69.018037,200,143401
717,68.228843,200,143601
718,67.95403,200,143801
719,67.754583,200,144001
720,68.212086,200,144201
721,68.353691,200,144401
722,67.97591,200,144601
723,67.866118,200,144801
724,68.45127,200,145001
725,68.720165,200,145201
726,69.087905,200,145401
727,69.04325,200,145601
728,68.057677,200,145801
729,68.859492,200,146001
730,68.032557,200,146201
731,68.624557,200,146401
732,67.438944,200,146601
733,68.903316,200,146801
734,68.843861,200,147001
735,68.667941,200,147201
736,69.155956,200,147401
737,67.786048,200,147601
738,67.916469,200,147801
739,68.068154,200,148001
740,68.640551,200,148201
741,69.184401,200,148401
742,68.421807,200,148601
743,68.491656,200,148801
744,68.089929,200,149001
745,68.30932,200,149201
746,68.382496,200,149401
747,67.76643,200,149601
748,68.423281,200,149801
749,68.372438,200,150001
750,67.706156,200,150201
751,68.345355,200,150401
752,68.457153,200,150601
753,68.20183,200,150801
754,69.190894,200,151001
755,68.277011,200,151201
756,66.970036,200,151401
757,69.41085,200,151601
758,68.860363,200,151801
759,68.922968,200,152001
760,69.075607,200,152201
761,63.110254,200,152401
762,67.854971,200,152601
763,69.10104,200,152801
764,68.291559,200,153001
765,68.465163,200,153201
766,69.01277,200,153401
767,67.617695,200,153601
768,67.810149,200,153801
769,67.326699,200,154001
770,68.245945,200,154201
771,68.425595,200,154401
772,69.156899,200,154601
773,68.176747,200,154801
774,68.658385,200,155001
775,68.361519,200,155201
776,67.651446,200,155401
777,68.376308,200,155601
778,68.712173,200,155801
779,68.668658,200,156001
780,68.719476,200,156201
781,67.396628,200,156401
782,68.071817,200,156601
783,68.436921,200,156801
784,68.297609,200,157001
785,68.637033,200,157201
786,68.247974,200,157401
787,67.950399,200,157601
788,68.507912,200,157801
789,68.010903,200,158001
790,68.244476,200,158201
791,68.301561,200,158401
792,68.403853,200,158601
793,67.19047,200,158801
794,66.828108,200,159001
795,68.67766,200,159201
796,68.180752,200,159401
797,68.584738,200,159601
798,68.080723,200,159801
799,68.356434,200,160001
800,66.98002,200,160201
801,69.324014,200,160401
802,68.789538,200,160601
803,68.956329,200,160801
804,68.712851,200,161001
805,68.128308,200,161201
806,68.268807,200,161401
807,68.182467,200,161601
808,68.134234,200,161801
809,68.808012,200,162001
810,68.181722,200,162201
811,68.725093,200,162401
812,68.60173,200,162601
813,68.543008,200,162801
814,68.363394,200,163001
815,68.849545,200,163201
816,67.522739,200,163401
817,69.125928,200,163601
818,68.64434,200,163801
819,69.673258,200,164001
820,68.772847,200,164201
821,68.337376,200,164401
822,68.420714,200,164601
823,68.446656,200,164801
824,68.23009,200,165001
825,69.754382,200,165201
826,68.289259,200,165401
827,68.731769,200,165601
828,66.957855,200,165801
829,67.282764,200,166001
830,69.208632,200,166201
831,67.3325,200,166401
832,69.558661,200,166601
833,68.798885,200,166801
834,68.542935,200,167001
835,68.507681,200,167201
836,68.653107,200,167401
837,68.46222,200,167601
838,69.449962,200,167801
839,69.020031,200,168001
840,67.996712,200,168201
841,69.329477,200,168401
842,68.729786,200,168601
843,69.437333,200,168801
844,68.449028,200,169001
845,69.034392,200,169201
846,67.960571,200,169401
847,68.023692,200,169601
848,68.56675,200,169801
849,67.715951,200,170001
850,68.492241,200,170201
851,69.4128,200,170401
852,67.205885,200,170601
853,67.605595,200,170801
854,68.379258,200,171001
855,68.262741,200,171201
856,69.35779,200,171401
857,68.656385,200,171601
858,68.534859,200,171801
859,68.03163,200,172001
860,68.170372,200,172201
861,67.167059,200,172401
862,68.242626,200,172601
863,68.867342,200,172801
864,68.356262,200,173001
865,68.985554,200,173201
866,69.434749,200,173401
867,68.565119,200,173601
