Episode,Reward,Length,TotalSteps
394,1.964811,2,2752
395,5.325053,7,2759
396,1.996925,2,2761
397,5.124704,6,2767
398,2.59784,3,2770
399,2.791188,4,2774
400,9.135196,10,2784
401,8.548917,11,2795
402,11.022141,12,2807
403,14.879376,17,2824
404,11.773618,14,2838
405,9.564612,10,2848
406,4.975726,5,2853
407,6.347316,8,2861
408,3.781681,5,2866
409,2.780142,4,2870
410,2.91293,3,2873
411,9.334037,11,2884
412,29.492807,33,2917
413,17.194837,21,2938
414,3.922928,4,2942
415,2.555653,3,2945
416,2.582067,3,2948
417,6.838058,9,2957
418,7.324062,9,2966
419,14.896536,17,2983
420,3.359698,5,2988
421,2.964688,3,2991
422,25.508571,29,3020
423,4.564347,5,3025
424,6.577814,7,3032
425,11.484499,12,3044
426,5.143574,6,3050
427,5.486338,6,3056
428,3.943293,4,3060
429,7.158972,8,3068
430,4.490585,5,3073
431,2.944786,3,3076
432,4.134655,5,3081
433,5.140769,6,3087
434,4.929765,5,3092
435,2.502417,3,3095
436,2.978975,3,3098
437,4.587053,5,3103
438,1.560782,2,3105
439,5.559764,6,3111
440,10.638178,12,3123
441,2.168629,3,3126
442,2.570064,3,3129
443,14.362124,17,3146
444,4.714814,6,3152
445,3.788054,5,3157
446,10.08238,11,3168
447,6.10502,7,3175
448,5.949713,6,3181
449,4.584519,5,3186
450,8.931438,11,3197
451,7.714412,9,3206
452,6.765794,8,3214
453,4.58431,5,3219
454,12.478784,13,3232
455,8.567572,9,3241
456,18.102231,20,3261
457,5.191828,6,3267
458,5.1607,6,3273
459,11.15414,13,3286
460,12.842829,15,3301
461,12.299298,14,3315
462,3.559404,4,3319
463,10.5684,12,3331
464,7.942616,8,3339
465,8.259786,10,3349
466,6.890863,7,3356
467,2.562489,3,3359
468,3.194283,4,3363
469,5.691107,7,3370
470,4.681523,6,3376
471,6.169601,7,3383
472,0.594333,1,3384
473,10.73858,12,3396
474,8.700854,10,3406
475,5.961633,8,3414
476,3.7688,5,3419
477,2.495587,3,3422
478,8.256125,10,3432
479,3.583775,4,3436
480,3.15205,4,3440
481,12.444118,15,3455
482,13.253614,15,3470
483,5.584231,6,3476
484,7.675467,9,3485
485,4.505103,5,3490
486,17.133932,21,3511
487,11.282745,13,3524
488,3.583457,4,3528
489,4.53452,5,3533
490,0.999114,1,3534
491,25.754557,28,3562
492,3.575566,4,3566
493,6.079985,7,3573
494,3.134638,4,3577
495,4.188295,5,3582
496,7.385648,9,3591
497,12.430331,15,3606
498,1.586893,2,3608
499,3.936977,4,3612
500,3.739683,5,3617
501,5.949445,6,3623
502,6.56078,7,3630
503,4.058247,5,3635
504,11.613422,15,3650
505,6.931157,7,3657
506,5.169116,6,3663
507,1.53006,2,3665
508,6.557318,7,3672
509,1.905775,2,3674
510,2.978057,3,3677
511,8.55957,9,3686
512,0.972302,1,3687
513,0.973718,1,3688
514,3.14047,4,3692
515,3.990195,4,3696
516,7.735395,9,3705
517,4.195995,5,3710
518,9.987167,11,3721
519,9.674315,11,3732
520,8.123738,9,3741
521,4.77059,6,3747
522,8.748437,10,3757
523,11.47897,12,3769
524,4.910728,7,3776
525,6.953177,9,3785
526,7.167263,8,3793
527,8.061733,9,3802
528,5.080581,6,3808
529,4.574,5,3813
530,3.146937,4,3817
531,4.789402,6,3823
532,3.156197,4,3827
533,4.741566,6,3833
534,8.744992,10,3843
535,6.72527,8,3851
536,5.241414,7,3858
537,4.943751,7,3865
538,4.172133,5,3870
539,7.154486,8,3878
540,3.560579,4,3882
541,0.986531,1,3883
542,4.96261,5,3888
543,7.570402,8,3896
544,6.900353,9,3905
545,6.53963,7,3912
546,4.943928,5,3917
547,16.843104,19,3936
548,5.542056,6,3942
549,10.323257,12,3954
550,13.229671,15,3969
551,4.755132,6,3975
552,1.973703,2,3977
553,1.566726,2,3979
554,3.97646,4,3983
555,8.453959,9,3992
556,9.142816,10,4002
557,8.486255,9,4011
558,4.975752,5,4016
559,5.498274,6,4022
560,10.196119,12,4034
561,8.119732,9,4043
562,4.893733,5,4048
563,3.175392,4,4052
564,4.116543,5,4057
565,5.158506,6,4063
566,9.15465,10,4073
567,4.78227,6,4079
568,4.57477,5,4084
569,7.312442,9,4093
570,2.995799,3,4096
571,6.14966,7,4103
572,4.174582,5,4108
573,7.127003,8,4116
574,23.769121,26,4142
575,22.284327,24,4166
576,2.567025,3,4169
577,8.547039,9,4178
578,7.333266,9,4187
579,7.052178,8,4195
580,6.124746,7,4202
581,6.352027,8,4210
582,8.888283,11,4221
583,5.751528,7,4228
584,16.367545,19,4247
585,2.557978,3,4250
586,5.563453,6,4256
587,3.972028,4,4260
588,3.546425,4,4264
589,1.170517,2,4266
590,3.579541,4,4270
591,3.934793,4,4274
592,4.542113,5,4279
593,6.759541,8,4287
594,17.759886,20,4307
595,16.387613,17,4324
596,0.995586,1,4325
597,8.692334,10,4335
598,5.952673,6,4341
599,12.768092,15,4356
600,14.608757,16,4372
601,1.988529,2,4374
602,9.536643,10,4384
603,3.96201,4,4388
604,9.48038,12,4400
605,15.862276,18,4418
606,4.948986,5,4423
607,4.157949,5,4428
608,2.075294,3,4431
609,8.701111,10,4441
610,10.728726,12,4453
611,2.587183,3,4456
612,13.217181,15,4471
613,15.384131,18,4489
614,4.593182,5,4494
615,8.482726,9,4503
616,10.123489,11,4514
617,4.17108,5,4519
618,1.994048,2,4521
619,6.155001,7,4528
620,2.962186,3,4531
621,2.576519,3,4534
622,0.993744,1,4535
623,8.749042,10,4545
624,5.091178,6,4551
625,3.143684,4,4555
626,11.28052,13,4568
627,8.673383,10,4578
628,2.553819,3,4581
629,12.017429,15,4596
630,2.944992,3,4599
631,0.9863,1,4600
632,12.216824,14,4614
633,6.939729,7,4621
634,14.434421,17,4638
635,11.102692,12,4650
636,8.906456,9,4659
637,6.314525,8,4667
638,7.021808,8,4675
639,14.015019,15,4690
640,11.263881,13,4703
641,4.54382,5,4708
642,10.029305,11,4719
643,16.208238,18,4737
644,8.886818,9,4746
645,2.596819,3,4749
646,5.108441,6,4755
647,2.965194,3,4758
648,6.702539,8,4766
649,2.176583,3,4769
650,10.958473,13,4782
651,5.137589,6,4788
652,7.107017,8,4796
653,7.955546,8,4804
654,11.626821,13,4817
655,7.975345,9,4826
656,3.934091,4,4830
657,34.507266,41,4871
658,7.528082,8,4879
659,6.571169,7,4886
660,3.57011,4,4890
661,5.881723,6,4896
662,3.748647,5,4901
663,5.678693,7,4908
664,5.511501,6,4914
665,6.949367,7,4921
666,13.029262,14,4935
667,3.5723,4,4939
668,9.434703,10,4949
669,0.596533,1,4950
670,7.490461,8,4958
671,6.915354,7,4965
672,6.553101,7,4972
673,7.570898,8,4980
674,10.10365,11,4991
675,5.56064,6,4997
676,14.842827,17,5014
677,12.12413,13,5027
678,16.491328,19,5046
679,3.705571,5,5051
680,7.146392,8,5059
681,3.582533,4,5063
682,4.752617,6,5069
683,3.507136,4,5073
684,7.963883,8,5081
685,1.989359,2,5083
686,8.123443,9,5092
687,8.650987,10,5102
688,6.943938,7,5109
689,5.569706,6,5115
690,2.974799,3,5118
691,4.129528,5,5123
692,2.973381,3,5126
693,1.535981,2,5128
694,6.909468,7,5135
695,7.561998,8,5143
696,9.103116,10,5153
697,5.486799,6,5159
698,8.835816,11,5170
699,9.864947,10,5180
700,10.106631,11,5191
701,2.543432,3,5194
702,5.554016,6,5200
703,4.957079,5,5205
704,3.582142,4,5209
705,25.382446,29,5238
706,7.276273,9,5247
707,3.546583,4,5251
708,12.718119,14,5265
709,9.367006,11,5276
710,3.978002,4,5280
711,4.156552,5,5285
712,5.496814,6,5291
713,4.919035,5,5296
714,6.556719,7,5303
715,3.583691,4,5307
716,5.559162,6,5313
717,2.955646,3,5316
718,6.892126,9,5325
719,1.99824,2,5327
720,4.97525,5,5332
721,3.562434,4,5336
722,6.541298,7,5343
723,2.572944,3,5346
724,5.955084,6,5352
725,7.143333,8,5360
726,4.078273,5,5365
727,6.968419,7,5372
728,5.512421,6,5378
729,2.095465,3,5381
730,10.928597,13,5394
731,13.606758,15,5409
732,6.979846,7,5416
733,10.861819,13,5429
734,16.949129,20,5449
735,6.546005,7,5456
736,6.543122,7,5463
737,13.677184,15,5478
738,4.190169,5,5483
739,44.339622,52,5535
740,4.719673,6,5541
741,0.592054,1,5542
742,8.582242,9,5551
743,6.525612,7,5558
744,6.50169,7,5565
745,23.855212,26,5591
746,12.223323,14,5605
747,7.691203,9,5614
748,6.503094,9,5623
749,10.883724,13,5636
750,4.982407,5,5641
751,7.742658,9,5650
752,28.780185,32,5682
753,6.531516,7,5689
754,0.995469,1,5690
755,2.975098,3,5693
756,12.128009,13,5706
757,3.518213,4,5710
758,8.095693,9,5719
759,3.475694,4,5723
760,1.99267,2,5725
761,7.653471,9,5734
762,2.963141,3,5737
763,4.931798,5,5742
764,13.303519,15,5757
765,3.968362,4,5761
766,4.72749,6,5767
767,6.123133,7,5774
768,11.657704,13,5787
769,11.943577,14,5801
770,16.072501,19,5820
771,18.215896,20,5840
772,10.01182,11,5851
773,3.962681,4,5855
774,14.229175,16,5871
775,12.695272,14,5885
776,6.537142,7,5892
777,6.699463,8,5900
778,25.378684,30,5930
779,7.549009,8,5938
780,6.87077,9,5947
781,8.556911,9,5956
782,11.478147,12,5968
783,16.385872,19,5987
784,10.894474,11,5998
785,10.706588,12,6010
786,3.577893,4,6014
787,1.956996,2,6016
788,2.170867,3,6019
789,13.341539,16,6035
790,5.566185,6,6041
791,12.910823,13,6054
792,2.594059,3,6057
793,6.725461,8,6065
794,7.937296,8,6073
795,2.882641,3,6076
796,2.532399,3,6079
797,3.875622,4,6083
798,5.145367,6,6089
799,13.811478,16,6105
800,15.437473,18,6123
801,6.923587,7,6130
802,5.967158,8,6138
803,9.712436,11,6149
804,8.09138,9,6158
805,2.566327,3,6161
806,3.538055,4,6165
807,4.553101,5,6170
808,4.965171,5,6175
809,6.106411,7,6182
810,12.670249,16,6198
811,0.589917,1,6199
812,17.356042,20,6219
813,33.971542,40,6259
814,7.363018,9,6268
815,7.150287,8,6276
816,20.925359,24,6300
817,7.689871,9,6309
818,22.811725,25,6334
819,4.096392,5,6339
820,15.04463,16,6355
821,11.280299,13,6368
822,10.501115,11,6379
823,17.394423,20,6399
824,21.60101,25,6424
825,3.597604,4,6428
826,11.8829,14,6442
827,9.656563,11,6453
828,5.968342,6,6459
829,4.945435,5,6464
830,4.965159,5,6469
831,19.961546,23,6492
832,7.509265,8,6500
833,0.937474,1,6501
834,17.894363,21,6522
835,8.04489,9,6531
836,4.171726,5,6536
837,5.535301,6,6542
838,5.959913,6,6548
839,6.129956,7,6555
840,25.164756,29,6584
841,2.159801,3,6587
842,5.68873,7,6594
843,11.038624,14,6608
844,3.561321,4,6612
845,4.53858,5,6617
846,8.129492,10,6627
847,4.575147,5,6632
848,1.558413,2,6634
849,18.219606,20,6654
850,7.435119,8,6662
851,2.976438,3,6665
852,5.957187,6,6671
853,12.145009,15,6686
854,7.738894,9,6695
855,8.731211,10,6705
856,6.131361,7,6712
857,6.673947,8,6720
858,2.927286,3,6723
859,15.774142,18,6741
860,6.182892,7,6748
861,33.259422,38,6786
862,14.599346,18,6804
863,11.84141,14,6818
864,13.182021,15,6833
865,9.717564,11,6844
866,2.977287,3,6847
867,5.573167,6,6853
868,7.023404,8,6861
869,6.523238,7,6868
870,9.167257,11,6879
871,9.046436,10,6889
872,15.412446,18,6907
873,7.909844,10,6917
874,1.964753,2,6919
875,10.407757,11,6930
876,10.647802,12,6942
877,25.604195,30,6972
878,17.487612,22,6994
879,10.530069,12,7006
880,7.718185,9,7015
881,9.245715,11,7026
882,5.153063,6,7032
883,3.962816,4,7036
884,5.176422,6,7042
885,0.996701,1,7043
886,5.18217,6,7049
887,6.744241,8,7057
888,2.122328,3,7060
889,14.343525,16,7076
890,2.585296,3,7079
891,3.99116,4,7083
892,5.929315,6,7089
893,21.507395,22,7111
894,11.058043,14,7125
895,0.993666,1,7126
896,5.532798,6,7132
897,3.742954,5,7137
898,2.174544,3,7140
899,4.696655,6,7146
900,0.59836,1,7147
901,4.630361,6,7153
902,4.519467,5,7158
903,4.94164,5,7163
904,4.172483,5,7168
905,2.195043,3,7171
906,6.113449,7,7178
907,12.056325,15,7193
908,10.283642,12,7205
909,3.52956,4,7209
910,10.916837,13,7222
911,13.635241,17,7239
912,4.926914,5,7244
913,8.473225,9,7253
914,5.15274,6,7259
915,11.648207,13,7272
916,3.967673,4,7276
917,10.320141,12,7288
918,8.144731,9,7297
919,9.300213,11,7308
920,2.921008,3,7311
921,5.979896,6,7317
922,9.847739,12,7329
923,3.136183,4,7333
924,11.035043,12,7345
925,8.120608,9,7354
926,10.299866,13,7367
927,8.187199,9,7376
928,2.971546,3,7379
929,10.068156,11,7390
930,5.660732,7,7397
931,8.12138,9,7406
932,3.831125,4,7410
933,1.994873,2,7412
934,6.679931,8,7420
935,5.748414,7,7427
936,6.04159,7,7434
937,2.49818,3,7437
938,0.999278,1,7438
939,17.653693,19,7457
940,7.7216,9,7466
941,5.565758,6,7472
942,15.923942,17,7489
943,5.714065,7,7496
944,7.143865,8,7504
945,14.097476,15,7519
946,13.140323,14,7533
947,7.305632,9,7542
948,9.15096,10,7552
949,9.957526,10,7562
950,15.690715,19,7581
951,12.643337,14,7595
952,9.939253,12,7607
953,15.662141,17,7624
954,14.673348,16,7640
955,9.676393,11,7651
956,7.92816,8,7659
957,21.317017,24,7683
958,8.525116,9,7692
959,15.41748,18,7710
960,4.558945,5,7715
961,9.757895,11,7726
962,17.17706,21,7747
963,4.541946,5,7752
964,3.506216,4,7756
965,7.706852,9,7765
966,2.131171,3,7768
967,10.321766,12,7780
