Episode,Reward,Length,TotalSteps
1255,51.6,60,12083
1256,3.0,3,12086
1257,14.2,15,12101
1258,6.2,7,12108
1259,25.2,30,12138
1260,13.0,17,12155
1261,17.2,18,12173
1262,8.0,8,12181
1263,16.6,19,12200
1264,5.8,7,12207
1265,4.6,5,12212
1266,12.4,14,12226
1267,23.4,25,12251
1268,10.6,13,12264
1269,8.6,9,12273
1270,10.6,11,12284
1271,7.2,8,12292
1272,19.2,22,12314
1273,8.4,10,12324
1274,3.0,3,12327
1275,18.2,23,12350
1276,4.6,5,12355
1277,11.8,13,12368
1278,13.8,15,12383
1279,6.0,6,12389
1280,25.6,30,12419
1281,4.2,5,12424
1282,6.6,7,12431
1283,13.6,14,12445
1284,4.2,5,12450
1285,8.2,9,12459
1286,5.6,6,12465
1287,24.0,26,12491
1288,11.8,15,12506
1289,15.0,19,12525
1290,10.0,12,12537
1291,5.6,6,12543
1292,8.4,10,12553
1293,3.2,4,12557
1294,11.8,13,12570
1295,7.6,8,12578
1296,6.6,7,12585
1297,13.0,15,12600
1298,33.0,39,12639
1299,18.2,21,12660
1300,12.8,14,12674
1301,8.6,9,12683
1302,4.6,5,12688
1303,20.6,23,12711
1304,7.4,9,12720
1305,5.2,6,12726
1306,4.0,4,12730
1307,22.2,25,12755
1308,4.0,4,12759
1309,8.8,10,12769
1310,12.8,14,12783
1311,23.2,26,12809
1312,5.6,8,12817
1313,10.2,11,12828
1314,32.4,36,12864
1315,15.2,18,12882
1316,14.6,17,12899
1317,19.0,21,12920
1318,5.0,5,12925
1319,5.2,6,12931
1320,1.0,1,12932
1321,15.0,17,12949
1322,7.2,8,12957
1323,6.0,6,12963
1324,5.8,7,12970
1325,28.6,33,13003
1326,33.4,39,13042
1327,4.0,4,13046
1328,0.6,1,13047
1329,28.4,32,13079
1330,1.6,2,13081
1331,0.6,1,13082
1332,6.2,7,13089
1333,15.6,18,13107
1334,21.2,24,13131
1335,29.8,35,13166
1336,7.8,9,13175
1337,12.0,14,13189
1338,5.2,6,13195
1339,11.8,13,13208
1340,13.4,15,13223
1341,7.8,9,13232
1342,52.6,61,13293
1343,17.8,19,13312
1344,9.6,10,13322
1345,28.6,33,13355
1346,14.0,16,13371
1347,1.0,1,13372
1348,9.2,10,13382
1349,4.6,5,13387
1350,7.8,9,13396
1351,8.0,10,13406
1352,6.2,7,13413
1353,51.2,58,13471
1354,15.2,18,13489
1355,4.6,5,13494
1356,25.0,29,13523
1357,4.6,5,13528
1358,7.0,7,13535
1359,10.0,12,13547
1360,2.6,3,13550
1361,14.0,16,13566
1362,15.4,17,13583
1363,4.6,5,13588
1364,9.6,10,13598
1365,4.2,5,13603
1366,21.0,25,13628
1367,3.6,4,13632
1368,5.2,6,13638
1369,18.0,20,13658
1370,10.4,12,13670
1371,8.4,10,13680
1372,13.0,15,13695
1373,9.0,9,13704
1374,0.6,1,13705
1375,13.0,15,13720
1376,30.4,34,13754
1377,53.2,62,13816
1378,7.8,9,13825
1379,43.6,52,13877
1380,15.8,19,13896
1381,11.2,12,13908
1382,6.6,7,13915
1383,18.6,21,13936
1384,4.6,5,13941
1385,6.8,8,13949
1386,6.0,6,13955
1387,21.8,25,13980
1388,18.0,20,14000
1389,8.2,9,14009
1390,16.4,20,14029
1391,8.6,9,14038
1392,18.6,21,14059
1393,6.4,8,14067
1394,8.2,9,14076
1395,47.6,56,14132
1396,24.4,28,14160
1397,10.8,12,14172
1398,1.0,1,14173
1399,3.6,4,14177
1400,5.6,6,14183
1401,12.6,15,14198
1402,9.2,10,14208
1403,26.6,31,14239
1404,15.8,19,14258
1405,17.8,21,14279
1406,1.2,2,14281
1407,6.2,7,14288
1408,2.6,3,14291
1409,6.6,7,14298
1410,9.0,11,14309
1411,27.6,32,14341
1412,17.0,19,14360
1413,11.6,14,14374
1414,12.0,14,14388
1415,4.0,6,14394
1416,9.2,10,14404
1417,10.8,12,14416
1418,5.0,5,14421
1419,25.8,29,14450
1420,2.6,3,14453
1421,7.2,8,14461
1422,27.4,31,14492
1423,46.8,54,14546
1424,5.6,6,14552
1425,19.0,21,14573
1426,16.8,18,14591
1427,1.0,1,14592
1428,9.6,10,14602
1429,19.2,22,14624
1430,8.8,10,14634
1431,1.0,1,14635
1432,45.0,51,14686
1433,5.4,7,14693
1434,4.2,5,14698
1435,26.2,31,14729
1436,16.0,18,14747
1437,6.6,7,14754
1438,1.0,1,14755
1439,1.0,1,14756
1440,11.4,13,14769
1441,3.6,4,14773
1442,27.0,31,14804
1443,28.2,35,14839
1444,9.0,11,14850
1445,29.4,33,14883
1446,27.4,31,14914
1447,3.8,5,14919
1448,23.8,27,14946
1449,38.4,46,14992
1450,5.6,6,14998
1451,7.2,8,15006
1452,0.6,1,15007
1453,12.2,13,15020
1454,6.8,8,15028
1455,18.0,22,15050
1456,28.2,31,15081
1457,6.8,8,15089
1458,21.4,25,15114
1459,15.6,18,15132
1460,11.4,13,15145
1461,22.2,25,15170
1462,16.6,19,15189
1463,7.8,9,15198
1464,14.2,15,15213
1465,34.0,38,15251
1466,25.2,30,15281
1467,28.8,32,15313
1468,19.2,22,15335
1469,33.0,37,15372
1470,16.4,18,15390
1471,16.2,19,15409
1472,11.8,13,15422
1473,6.6,7,15429
1474,11.4,13,15442
1475,12.0,14,15456
1476,31.6,38,15494
1477,6.2,7,15501
1478,10.8,12,15513
1479,20.2,25,15538
1480,35.6,42,15580
1481,42.2,51,15631
1482,7.8,9,15640
1483,8.8,10,15650
1484,22.4,26,15676
1485,10.2,11,15687
1486,9.6,12,15699
1487,6.6,7,15706
1488,9.4,11,15717
1489,6.8,8,15725
1490,24.4,28,15753
1491,14.6,17,15770
1492,5.6,6,15776
1493,10.8,12,15788
1494,11.4,13,15801
1495,23.0,27,15828
1496,7.8,9,15837
1497,26.2,31,15868
1498,16.6,21,15889
1499,6.6,7,15896
1500,18.0,22,15918
1501,8.4,10,15928
1502,8.4,10,15938
1503,37.2,42,15980
1504,6.6,7,15987
1505,5.0,5,15992
1506,5.0,5,15997
1507,26.4,32,16029
1508,10.6,13,16042
1509,11.2,12,16054
1510,8.4,10,16064
1511,7.8,9,16073
1512,35.2,42,16115
1513,4.0,4,16119
1514,4.2,5,16124
1515,16.4,18,16142
1516,10.6,13,16155
1517,7.2,8,16163
1518,4.8,6,16169
1519,38.2,45,16214
1520,2.6,3,16217
1521,9.4,11,16228
1522,14.4,16,16244
1523,10.8,12,16256
1524,5.6,6,16262
1525,18.6,23,16285
1526,26.4,32,16317
1527,35.6,44,16361
1528,14.0,16,16377
1529,20.6,25,16402
1530,36.6,43,16445
1531,38.6,45,16490
1532,4.6,5,16495
1533,40.8,48,16543
1534,13.6,16,16559
1535,6.0,6,16565
1536,11.2,14,16579
1537,26.0,30,16609
1538,4.0,4,16613
1539,17.6,22,16635
1540,12.2,13,16648
1541,7.0,7,16655
1542,16.0,20,16675
1543,13.4,15,16690
1544,11.2,12,16702
1545,3.0,3,16705
1546,33.4,39,16744
1547,3.6,4,16748
1548,30.2,35,16783
1549,6.0,6,16789
1550,33.0,39,16828
1551,37.6,44,16872
1552,25.6,30,16902
1553,11.8,15,16917
1554,22.4,28,16945
1555,12.0,14,16959
1556,7.8,9,16968
1557,12.8,14,16982
1558,1.0,1,16983
1559,19.0,21,17004
1560,7.4,9,17013
1561,36.0,42,17055
1562,15.8,19,17074
1563,9.8,11,17085
1564,8.2,9,17094
1565,14.6,17,17111
1566,10.0,12,17123
1567,20.4,24,17147
1568,8.8,10,17157
1569,4.0,4,17161
1570,16.8,20,17181
1571,7.6,8,17189
1572,0.6,1,17190
1573,21.8,25,17215
1574,5.6,6,17221
1575,16.0,18,17239
1576,12.0,14,17253
1577,9.2,10,17263
1578,7.6,8,17271
1579,6.8,8,17279
1580,15.8,19,17298
1581,19.0,23,17321
1582,39.4,47,17368
1583,20.6,23,17391
1584,14.4,16,17407
1585,29.0,35,17442
1586,26.2,29,17471
1587,18.6,21,17492
1588,16.0,18,17510
1589,17.4,19,17529
1590,12.4,14,17543
1591,27.8,31,17574
1592,18.8,22,17596
1593,13.6,16,17612
1594,2.0,2,17614
1595,61.8,73,17687
1596,7.2,8,17695
1597,59.2,70,17765
1598,22.0,28,17793
1599,15.2,18,17811
1600,33.0,37,17848
1601,13.2,16,17864
1602,26.0,30,17894
1603,1.0,1,17895
1604,29.8,35,17930
1605,10.4,12,17942
1606,6.2,7,17949
1607,23.6,28,17977
1608,6.2,7,17984
1609,20.6,23,18007
1610,6.2,7,18014
1611,14.4,18,18032
1612,2.0,2,18034
1613,16.6,19,18053
1614,29.4,33,18086
1615,5.0,5,18091
1616,9.8,13,18104
1617,2.2,3,18107
1618,6.2,7,18114
1619,4.8,6,18120
1620,25.0,29,18149
1621,17.8,21,18170
1622,6.8,8,18178
1623,69.2,84,18262
1624,3.6,4,18266
1625,8.8,10,18276
1626,15.0,17,18293
1627,4.6,5,18298
1628,5.2,6,18304
1629,7.6,8,18312
1630,1.0,1,18313
1631,40.8,48,18361
1632,9.6,12,18373
1633,5.2,6,18379
1634,3.2,4,18383
1635,27.4,31,18414
1636,34.0,42,18456
1637,7.2,8,18464
1638,13.8,15,18479
1639,18.8,22,18501
1640,19.0,23,18524
1641,57.2,68,18592
1642,7.8,9,18601
1643,17.6,20,18621
1644,5.6,6,18627
1645,15.2,18,18645
1646,27.0,31,18676
1647,10.0,12,18688
1648,11.2,14,18702
1649,22.2,27,18729
1650,34.8,42,18771
1651,7.2,8,18779
1652,12.4,14,18793
1653,11.4,13,18806
1654,31.6,38,18844
1655,31.6,38,18882
1656,27.8,33,18915
1657,3.2,4,18919
1658,31.8,37,18956
1659,20.4,24,18980
1660,22.2,27,19007
1661,44.8,56,19063
1662,8.4,10,19073
1663,17.4,19,19092
1664,14.6,17,19109
1665,5.2,6,19115
1666,6.8,8,19123
1667,15.0,19,19142
1668,5.6,6,19148
1669,8.2,9,19157
1670,0.6,1,19158
1671,57.0,71,19229
1672,6.2,7,19236
1673,7.2,8,19244
1674,5.6,6,19250
1675,43.6,52,19302
1676,1.0,1,19303
1677,2.0,2,19305
1678,6.6,7,19312
1679,5.6,6,19318
1680,4.4,6,19324
1681,10.0,12,19336
1682,7.8,9,19345
1683,9.0,11,19356
1684,5.8,7,19363
1685,36.0,42,19405
1686,14.2,17,19422
1687,49.6,58,19480
1688,4.8,6,19486
1689,6.2,7,19493
1690,48.4,58,19551
1691,6.2,7,19558
1692,12.6,15,19573
1693,24.4,30,19603
1694,6.8,8,19611
1695,16.4,20,19631
1696,88.6,107,19738
1697,13.0,15,19753
1698,17.8,21,19774
1699,42.4,50,19824
1700,42.0,50,19874
1701,12.0,14,19888
1702,11.8,13,19901
1703,18.6,23,19924
1704,83.0,97,20021
1705,7.8,9,20030
1706,31.4,37,20067
1707,14.2,17,20084
1708,6.4,8,20092
1709,49.8,59,20151
1710,6.8,8,20159
1711,90.8,108,20267
1712,8.8,10,20277
1713,15.0,17,20294
1714,0.6,1,20295
1715,32.2,37,20332
1716,5.2,6,20338
1717,4.6,5,20343
1718,50.4,60,20403
1719,40.2,47,20450
1720,7.2,8,20458
1721,22.8,26,20484
1722,4.2,5,20489
1723,11.6,14,20503
1724,20.8,24,20527
1725,82.4,102,20629
1726,18.4,22,20651
1727,13.6,18,20669
1728,5.8,7,20676
1729,7.8,9,20685
1730,12.2,15,20700
1731,28.2,33,20733
1732,0.6,1,20734
1733,37.8,45,20779
1734,19.6,24,20803
1735,10.2,11,20814
1736,22.0,26,20840
1737,5.2,6,20846
1738,32.2,39,20885
1739,22.0,26,20911
1740,17.6,20,20931
1741,23.8,29,20960
1742,1.0,1,20961
1743,24.0,30,20991
1744,9.2,12,21003
1745,15.4,19,21022
1746,11.8,15,21037
1747,7.2,8,21045
1748,17.8,21,21066
1749,1.0,1,21067
1750,20.8,24,21091
1751,4.2,5,21096
1752,12.6,15,21111
1753,17.2,20,21131
1754,20.8,26,21157
1755,4.2,5,21162
1756,30.2,39,21201
1757,28.4,34,21235
1758,58.6,73,21308
1759,34.8,42,21350
1760,12.4,14,21364
1761,30.0,38,21402
1762,26.0,30,21432
1763,28.0,32,21464
1764,6.8,8,21472
1765,1.0,1,21473
1766,10.4,12,21485
1767,27.2,32,21517
1768,16.6,19,21536
1769,11.2,12,21548
1770,21.0,25,21573
1771,46.2,57,21630
1772,14.4,18,21648
1773,9.8,13,21661
1774,13.8,15,21676
1775,37.4,43,21719
1776,15.6,18,21737
1777,41.2,50,21787
1778,11.2,14,21801
1779,40.8,50,21851
1780,3.8,5,21856
1781,37.8,45,21901
1782,36.0,44,21945
1783,24.8,30,21975
1784,11.6,14,21989
1785,60.6,75,22064
1786,10.0,12,22076
1787,22.0,28,22104
1788,13.6,16,22120
1789,34.4,42,22162
1790,25.4,31,22193
1791,18.0,22,22215
1792,11.8,15,22230
1793,1.6,2,22232
1794,29.6,36,22268
1795,6.0,6,22274
1796,33.4,41,22315
1797,7.6,10,22325
1798,45.2,54,22379
1799,43.6,52,22431
1800,17.4,21,22452
1801,23.0,29,22481
1802,27.6,34,22515
1803,8.2,9,22524
1804,48.2,59,22583
1805,40.4,50,22633
1806,3.8,5,22638
1807,8.4,10,22648
1808,17.4,21,22669
1809,47.0,59,22728
1810,39.6,48,22776
1811,28.8,36,22812
1812,1.0,1,22813
1813,16.4,20,22833
1814,55.4,67,22900
1815,5.6,6,22906
1816,18.2,21,22927
1817,19.6,22,22949
1818,22.4,26,22975
1819,31.2,40,23015
1820,6.2,7,23022
1821,35.0,41,23063
1822,47.4,59,23122
1823,34.2,43,23165
1824,66.2,81,23246
1825,22.4,26,23272
1826,36.2,45,23317
1827,9.8,11,23328
1828,54.0,68,23396
1829,6.0,8,23404
1830,6.8,8,23412
1831,20.0,24,23436
1832,1.0,1,23437
1833,10.8,12,23449
1834,37.8,47,23496
1835,21.2,26,23522
1836,63.8,79,23601
1837,16.4,20,23621
1838,12.2,15,23636
1839,22.6,27,23663
1840,32.4,40,23703
1841,5.4,7,23710
1842,15.0,19,23729
1843,15.2,18,23747
1844,29.4,37,23784
1845,10.2,13,23797
1846,14.4,18,23815
1847,31.8,39,23854
1848,10.2,11,23865
1849,25.8,31,23896
1850,6.8,8,23904
1851,8.0,10,23914
1852,28.6,35,23949
1853,19.4,25,23974
1854,11.8,15,23989
1855,17.8,21,24010
1856,6.8,8,24018
1857,11.0,13,24031
1858,23.0,27,24058
1859,48.2,59,24117
1860,37.4,45,24162
1861,18.2,23,24185
1862,14.8,18,24203
1863,11.6,14,24217
1864,9.4,11,24228
1865,15.2,18,24246
1866,87.8,109,24355
1867,17.2,20,24375
1868,27.0,33,24408
1869,4.6,5,24413
1870,12.2,15,24428
1871,15.4,19,24447
1872,4.2,5,24452
1873,37.2,46,24498
1874,40.6,49,24547
1875,14.6,17,24564
1876,22.0,26,24590
1877,12.4,14,24604
1878,40.6,49,24653
1879,4.2,5,24658
1880,7.2,8,24666
1881,31.0,39,24705
1882,9.0,11,24716
1883,9.8,11,24727
1884,16.2,21,24748
1885,27.4,35,24783
1886,52.0,64,24847
1887,9.0,11,24858
1888,75.6,96,24954
1889,55.2,70,25024
1890,7.2,8,25032
1891,44.0,54,25086
1892,47.8,59,25145
1893,43.0,53,25198
1894,35.6,46,25244
1895,35.2,42,25286
1896,16.2,19,25305
1897,40.8,50,25355
1898,5.6,6,25361
1899,26.6,33,25394
1900,46.4,56,25450
1901,27.2,32,25482
1902,37.2,46,25528
1903,21.6,28,25556
1904,31.8,39,25595
1905,12.2,15,25610
1906,35.8,45,25655
1907,58.8,72,25727
1908,36.6,47,25774
1909,41.2,52,25826
1910,73.6,96,25922
1911,3.6,4,25926
1912,124.2,155,26081
1913,89.4,113,26194
1914,4.4,6,26200
1915,17.6,22,26222
1916,50.8,64,26286
1917,17.4,21,26307
1918,18.8,22,26329
1919,30.6,37,26366
1920,15.6,18,26384
1921,27.6,34,26418
1922,23.6,28,26446
1923,21.4,27,26473
1924,16.8,22,26495
1925,10.2,13,26508
1926,2.2,3,26511
1927,20.2,25,26536
1928,64.2,79,26615
1929,13.0,15,26630
1930,1.0,1,26631
1931,17.0,21,26652
1932,102.2,129,26781
1933,45.4,57,26838
1934,53.2,68,26906
1935,48.2,57,26963
1936,18.6,23,26986
1937,60.2,77,27063
1938,43.6,54,27117
1939,30.6,41,27158
1940,69.0,85,27243
1941,44.4,58,27301
1942,63.8,81,27382
1943,56.6,71,27453
1944,37.0,45,27498
1945,79.4,101,27599
1946,26.0,32,27631
1947,62.2,79,27710
1948,15.4,19,27729
1949,42.6,53,27782
1950,22.8,30,27812
1951,125.4,159,27971
1952,81.8,103,28074
1953,3.2,4,28078
1954,18.4,24,28102
1955,5.4,7,28109
1956,42.2,53,28162
1957,29.0,37,28199
1958,63.0,81,28280
1959,28.0,36,28316
1960,24.6,31,28347
1961,37.0,45,28392
1962,7.2,8,28400
1963,74.4,94,28494
1964,26.8,34,28528
1965,62.8,78,28606
1966,4.8,6,28612
1967,26.0,32,28644
1968,6.8,8,28652
1969,12.4,16,28668
1970,13.8,17,28685
1971,63.4,81,28766
1972,57.4,71,28837
1973,36.0,48,28885
1974,17.8,23,28908
1975,43.8,57,28965
1976,36.8,46,29011
1977,12.2,15,29026
1978,62.4,76,29102
1979,81.0,103,29205
1980,16.4,22,29227
1981,29.6,36,29263
1982,38.8,50,29313
1983,112.2,145,29458
1984,122.2,155,29613
1985,13.8,17,29630
1986,47.8,59,29689
1987,24.0,30,29719
1988,94.0,118,29837
1989,41.8,51,29888
1990,4.8,6,29894
1991,30.0,36,29930
1992,57.2,72,30002
1993,9.0,11,30013
1994,18.0,22,30035
1995,7.8,9,30044
1996,60.2,75,30119
1997,3.2,4,30123
1998,50.6,61,30184
1999,22.2,27,30211
2000,77.2,94,30305
2001,42.0,54,30359
2002,83.4,105,30464
2003,89.0,111,30575
2004,34.4,40,30615
2005,15.8,21,30636
2006,32.2,43,30679
2007,0.6,1,30680
2008,115.8,153,30833
2009,111.4,145,30978
2010,46.6,61,31039
2011,53.4,69,31108
2012,5.2,6,31114
2013,44.2,55,31169
2014,18.6,23,31192
2015,28.8,38,31230
2016,6.4,8,31238
2017,45.0,57,31295
2018,22.6,29,31324
2019,59.0,77,31401
2020,31.8,41,31442
2021,60.6,77,31519
2022,92.6,117,31636
2023,51.2,66,31702
2024,67.4,85,31787
2025,75.0,95,31882
2026,45.6,60,31942
2027,7.4,9,31951
2028,49.2,62,32013
2029,53.8,67,32080
2030,154.8,200,32280
2031,97.0,123,32403
2032,50.4,66,32469
2033,104.4,134,32603
2034,48.0,60,32663
2035,115.6,146,32809
2036,129.2,166,32975
2037,149.2,192,33167
2038,145.0,187,33354
2039,41.0,53,33407
2040,80.0,104,33511
2041,117.2,150,33661
2042,8.4,10,33671
2043,19.2,22,33693
2044,158.0,200,33893
2045,118.0,148,34041
2046,29.2,38,34079
2047,51.2,64,34143
2048,38.4,48,34191
2049,94.2,119,34310
2050,61.4,77,34387
2051,131.2,164,34551
2052,82.2,105,34656
2053,153.6,200,34856
2054,119.0,161,35017
2055,2.0,2,35019
2056,8.6,11,35030
2057,51.0,65,35095
2058,73.8,97,35192
2059,54.8,70,35262
2060,157.2,200,35462
2061,1.0,1,35463
2062,149.0,193,35656
2063,156.8,200,35856
2064,127.8,165,36021
2065,79.8,103,36124
2066,129.6,166,36290
2067,7.2,8,36298
2068,153.2,200,36498
2069,111.2,142,36640
2070,39.6,48,36688
2071,54.8,72,36760
2072,154.4,200,36960
2073,119.6,156,37116
2074,154.0,200,37316
2075,153.2,200,37516
2076,153.6,200,37716
2077,153.6,200,37916
2078,20.4,26,37942
2079,69.2,90,38032
2080,117.0,151,38183
2081,147.2,192,38375
2082,72.4,94,38469
2083,6.4,8,38477
2084,28.2,37,38514
2085,26.8,36,38550
2086,30.6,39,38589
2087,55.2,70,38659
2088,37.4,49,38708
2089,79.8,103,38811
2090,94.4,124,38935
2091,79.0,105,39040
2092,155.4,197,39237
2093,150.4,200,39437
2094,154.4,200,39637
2095,154.8,200,39837
2096,153.2,200,40037
2097,153.2,200,40237
2098,154.0,200,40437
2099,153.6,200,40637
2100,151.6,200,40837
2101,152.8,200,41037
2102,154.0,200,41237
2103,155.6,200,41437
2104,109.8,141,41578
2105,127.4,165,41743
2106,84.0,106,41849
2107,114.2,149,41998
2108,156.8,200,42198
2109,154.4,200,42398
2110,16.2,21,42419
2111,92.8,118,42537
2112,152.8,200,42737
2113,154.0,200,42937
2114,154.4,200,43137
2115,152.0,200,43337
2116,154.4,200,43537
2117,157.2,200,43737
2118,5.2,6,43743
2119,155.2,200,43943
2120,154.0,200,44143
2121,37.0,47,44190
2122,148.8,200,44390
2123,145.8,191,44581
2124,150.8,200,44781
2125,88.0,112,44893
2126,41.6,54,44947
2127,101.2,132,45079
2128,152.0,200,45279
2129,152.4,200,45479
2130,154.4,200,45679
2131,151.2,200,45879
2132,152.8,200,46079
2133,152.8,200,46279
2134,152.4,200,46479
2135,154.8,200,46679
2136,152.8,200,46879
2137,151.2,200,47079
2138,151.0,199,47278
2139,152.4,200,47478
2140,153.6,200,47678
2141,154.0,200,47878
2142,154.4,200,48078
2143,156.0,200,48278
2144,30.6,39,48317
2145,155.2,200,48517
2146,99.4,129,48646
2147,158.8,200,48846
2148,118.0,158,49004
2149,152.0,200,49204
2150,154.8,200,49404
2151,155.2,200,49604
2152,152.4,200,49804
2153,152.4,200,50004
2154,152.8,200,50204
2155,152.4,200,50404
2156,30.2,39,50443
2157,152.8,200,50643
2158,150.4,200,50843
2159,152.8,200,51043
2160,77.2,102,51145
2161,152.8,200,51345
2162,154.8,200,51545
2163,155.2,200,51745
2164,154.8,200,51945
2165,155.2,200,52145
2166,152.8,200,52345
2167,155.6,200,52545
2168,151.2,200,52745
2169,40.2,53,52798
2170,65.6,86,52884
2171,155.6,200,53084
2172,75.8,97,53181
2173,152.4,200,53381
2174,152.8,200,53581
2175,157.6,200,53781
2176,156.4,200,53981
2177,152.8,200,54181
2178,39.0,49,54230
2179,137.6,178,54408
2180,154.0,200,54608
2181,0.6,1,54609
2182,156.8,200,54809
2183,155.6,200,55009
2184,0.6,1,55010
2185,151.2,194,55204
2186,156.0,200,55404
2187,47.8,61,55465
2188,155.6,200,55665
2189,90.8,118,55783
2190,155.6,200,55983
2191,154.0,200,56183
2192,153.6,200,56383
2193,153.2,200,56583
2194,154.8,200,56783
2195,154.4,200,56983
2196,156.0,200,57183
2197,154.4,200,57383
2198,153.6,200,57583
2199,157.6,200,57783
2200,154.8,200,57983
2201,158.4,200,58183
2202,1.0,1,58184
2203,154.8,200,58384
2204,155.6,200,58584
2205,77.8,99,58683
2206,156.4,200,58883
2207,156.4,200,59083
2208,154.8,200,59283
2209,157.6,200,59483
2210,1.0,1,59484
2211,155.2,200,59684
2212,84.6,109,59793
2213,10.6,13,59806
2214,155.2,200,60006
2215,157.2,200,60206
2216,104.8,134,60340
2217,153.6,200,60540
2218,156.4,200,60740
2219,157.2,200,60940
2220,156.0,200,61140
2221,156.0,200,61340
2222,154.8,200,61540
2223,75.0,95,61635
2224,153.6,200,61835
2225,99.2,124,61959
2226,159.2,200,62159
2227,156.0,200,62359
2228,7.4,9,62368
2229,156.0,200,62568
2230,155.2,200,62768
2231,17.6,22,62790
2232,158.8,200,62990
2233,158.0,200,63190
2234,90.6,113,63303
2235,152.4,200,63503
2236,87.8,113,63616
2237,26.8,32,63648
2238,159.2,200,63848
2239,65.4,83,63931
2240,154.4,200,64131
2241,155.2,200,64331
2242,100.6,127,64458
2243,153.6,200,64658
2244,159.2,200,64858
2245,156.8,200,65058
2246,157.6,200,65258
2247,5.4,7,65265
2248,159.2,200,65465
2249,154.0,200,65665
2250,155.6,200,65865
2251,160.4,200,66065
2252,156.0,200,66265
2253,156.8,200,66465
2254,157.6,200,66665
2255,158.8,200,66865
2256,67.2,86,66951
2257,143.2,182,67133
2258,158.8,200,67333
2259,156.4,200,67533
2260,51.6,64,67597
2261,158.0,200,67797
2262,158.4,200,67997
2263,154.4,200,68197
2264,158.4,200,68397
2265,157.2,200,68597
2266,157.2,200,68797
2267,158.8,200,68997
2268,158.0,200,69197
2269,73.6,94,69291
2270,157.6,200,69491
2271,158.0,200,69691
2272,159.2,200,69891
2273,156.0,200,70091
2274,108.0,138,70229
2275,156.4,200,70429
2276,156.4,200,70629
2277,158.4,200,70829
2278,154.4,200,71029
2279,156.0,200,71229
2280,156.8,200,71429
2281,156.4,200,71629
2282,157.2,200,71829
2283,107.6,134,71963
2284,159.6,200,72163
2285,158.4,200,72363
2286,158.0,200,72563
2287,156.4,200,72763
2288,155.6,200,72963
2289,158.8,200,73163
2290,157.2,200,73363
2291,156.8,200,73563
2292,157.6,200,73763
2293,157.6,200,73963
2294,158.0,200,74163
2295,158.0,200,74363
2296,156.0,200,74563
2297,1.0,1,74564
2298,156.8,200,74764
2299,154.8,200,74964
2300,157.2,200,75164
2301,152.8,200,75364
2302,91.2,114,75478
2303,159.2,200,75678
2304,157.6,200,75878
2305,159.2,200,76078
2306,159.2,200,76278
2307,157.6,200,76478
2308,156.0,200,76678
2309,156.0,200,76878
2310,157.6,200,77078
2311,146.4,184,77262
2312,156.0,200,77462
2313,155.6,200,77662
2314,158.0,200,77862
2315,159.2,200,78062
2316,156.0,200,78262
2317,159.6,200,78462
2318,158.0,200,78662
2319,106.4,134,78796
2320,157.6,200,78996
2321,158.4,200,79196
2322,158.4,200,79396
2323,158.4,200,79596
2324,137.0,173,79769
2325,158.4,200,79969
2326,159.2,200,80169
2327,158.4,200,80369
2328,157.2,200,80569
2329,158.8,200,80769
2330,159.2,200,80969
2331,158.0,200,81169
2332,158.4,200,81369
2333,158.8,200,81569
2334,159.6,200,81769
2335,156.4,200,81969
2336,159.2,200,82169
2337,159.2,200,82369
2338,157.2,200,82569
2339,158.0,200,82769
2340,159.6,200,82969
2341,160.0,200,83169
2342,0.6,1,83170
2343,158.8,200,83370
2344,160.4,200,83570
2345,159.2,200,83770
2346,159.6,200,83970
2347,160.8,200,84170
2348,159.2,200,84370
2349,159.6,200,84570
2350,160.0,200,84770
2351,159.2,200,84970
2352,159.6,200,85170
2353,159.2,200,85370
2354,160.0,200,85570
2355,158.4,200,85770
2356,160.0,200,85970
2357,1.0,1,85971
2358,159.6,200,86171
2359,163.2,200,86371
2360,160.4,200,86571
2361,160.4,200,86771
2362,161.2,200,86971
2363,161.2,200,87171
2364,160.0,200,87371
2365,160.0,200,87571
2366,160.4,200,87771
2367,13.8,17,87788
2368,160.8,200,87988
2369,160.8,200,88188
2370,161.2,200,88388
2371,160.4,200,88588
2372,1.0,1,88589
2373,1.0,1,88590
2374,161.2,200,88790
2375,161.2,200,88990
2376,160.4,200,89190
2377,159.6,200,89390
2378,162.8,200,89590
2379,158.8,200,89790
2380,160.0,200,89990
2381,160.0,200,90190
2382,161.6,200,90390
2383,162.0,200,90590
2384,92.0,114,90704
2385,1.0,1,90705
2386,162.0,200,90905
2387,162.4,200,91105
2388,161.6,200,91305
2389,159.6,200,91505
2390,162.8,200,91705
2391,164.4,200,91905
2392,162.4,200,92105
2393,162.4,200,92305
2394,162.0,200,92505
2395,164.8,200,92705
2396,162.0,200,92905
2397,161.6,200,93105
2398,162.8,200,93305
2399,162.8,200,93505
2400,163.6,200,93705
2401,81.4,99,93804
2402,155.8,193,93997
2403,117.0,143,94140
2404,162.4,200,94340
2405,164.0,200,94540
2406,161.2,200,94740
2407,161.2,198,94938
2408,162.4,200,95138
2409,162.4,200,95338
2410,163.2,200,95538
2411,161.6,200,95738
2412,86.0,104,95842
2413,162.8,200,96042
2414,161.6,200,96242
2415,46.2,57,96299
2416,162.8,200,96499
2417,36.0,44,96543
2418,160.8,200,96743
2419,162.4,200,96943
