Episode,Reward,Length,TotalSteps
921,-0.26561,8,6244
922,0.053411,3,6247
923,-0.728101,4,6251
924,0.058542,4,6255
925,0.08714,5,6260
926,0.076041,5,6265
927,-0.243167,9,6274
928,-0.290786,6,6280
929,0.019184,1,6281
930,0.039056,2,6283
931,0.092553,5,6288
932,0.07369,4,6292
933,0.054931,3,6295
934,-0.647495,9,6304
935,-0.669559,7,6311
936,-1.052413,9,6320
937,-0.292296,6,6326
938,0.08574,5,6331
939,-0.326176,4,6335
940,-0.245857,9,6344
941,0.073597,4,6348
942,0.071639,4,6352
943,0.162935,9,6361
944,-0.329012,4,6365
945,-0.259516,8,6373
946,0.195268,11,6384
947,0.075419,4,6388
948,0.103811,6,6394
949,0.020002,1,6395
950,-0.306612,5,6400
951,0.053435,3,6403
952,0.094332,5,6408
953,-0.330563,4,6412
954,0.057369,3,6415
955,0.058775,3,6418
956,-0.281767,7,6425
957,0.134032,7,6432
958,-0.348646,3,6435
959,0.084427,5,6440
960,-0.688236,6,6446
961,-0.708802,5,6451
962,-0.309911,5,6456
963,0.055236,3,6459
964,-0.958208,13,6472
965,-1.346854,14,6486
966,0.203253,11,6497
967,0.038056,2,6499
968,0.109434,6,6505
969,-0.494061,17,6522
970,-1.089486,7,6529
971,0.129681,7,6536
972,0.143229,8,6544
973,-0.300433,6,6550
974,-0.267866,7,6557
975,0.072813,4,6561
976,0.076072,4,6565
977,0.058167,3,6568
978,0.037176,2,6570
979,0.076929,4,6574
980,0.07202,5,6579
981,0.037429,2,6581
982,-0.636819,9,6590
983,0.069824,4,6594
984,-0.619176,10,6604
985,-0.250777,8,6612
986,-0.268195,7,6619
987,-0.326322,4,6623
988,-0.674496,7,6630
989,-0.578056,13,6643
990,0.111943,6,6649
991,0.017327,1,6650
992,0.097061,5,6655
993,-1.040945,11,6666
994,0.165729,10,6676
995,-0.732753,4,6680
996,0.040712,2,6682
997,0.116824,7,6689
998,0.070864,4,6693
999,-0.269719,7,6700
1000,-0.341655,3,6703
1001,0.076499,4,6707
1002,0.056988,3,6710
1003,0.067085,4,6714
1004,0.047948,3,6717
1005,0.131861,7,6724
1006,-0.285228,8,6732
1007,-0.284972,7,6739
1008,-0.174982,13,6752
1009,0.113034,6,6758
1010,0.016709,1,6759
1011,0.077728,4,6763
1012,-0.274387,7,6770
1013,0.020694,1,6771
1014,-0.248617,9,6780
1015,-0.305445,5,6785
1016,0.111305,6,6791
1017,0.070848,4,6795
1018,0.187318,10,6805
1019,-0.328759,4,6809
1020,-0.30814,5,6814
1021,0.126483,7,6821
1022,-0.268742,8,6829
1023,-0.305046,5,6834
1024,-1.597695,25,6859
1025,0.092105,5,6864
1026,-0.172676,13,6877
1027,0.080697,5,6882
1028,0.107917,6,6888
1029,-0.153914,14,6902
1030,0.206659,12,6914
1031,0.175427,10,6924
1032,-0.290732,6,6930
1033,0.073464,4,6934
1034,-0.237136,9,6943
1035,-0.347104,3,6946
1036,-0.233025,9,6955
1037,0.159788,9,6964
1038,-0.212228,11,6975
1039,0.050829,3,6978
1040,-0.689105,6,6984
1041,0.128382,7,6991
1042,0.197243,11,7002
1043,0.056501,3,7005
1044,0.214928,12,7017
1045,-0.3073,5,7022
1046,0.218885,12,7034
1047,0.073886,4,7038
1048,0.035247,2,7040
1049,0.062002,4,7044
1050,0.035936,2,7046
1051,-0.305141,5,7051
1052,0.038838,2,7053
1053,0.13226,7,7060
1054,-0.344041,3,7063
1055,-0.324573,4,7067
1056,0.091221,5,7072
1057,-0.655262,8,7080
1058,-0.330092,4,7084
1059,-0.119773,17,7101
1060,-0.690006,6,7107
1061,-0.206864,11,7118
1062,-0.360381,2,7120
1063,0.016497,1,7121
1064,0.111123,6,7127
1065,-0.308975,5,7132
1066,-0.250775,10,7142
1067,0.125298,7,7149
1068,0.054859,3,7152
1069,0.020189,1,7153
1070,0.037177,2,7155
1071,-0.190949,11,7166
1072,0.112139,6,7172
1073,0.030928,2,7174
1074,0.017436,1,7175
1075,-1.152273,26,7201
1076,-0.167356,13,7214
1077,0.22463,13,7227
1078,0.037283,2,7229
1079,-0.191238,13,7242
1080,0.148072,8,7250
1081,-0.765185,28,7278
1082,-0.288691,6,7284
1083,0.039058,2,7286
1084,-0.286397,6,7292
1085,-0.32284,4,7296
1086,-0.657024,8,7304
1087,0.089627,5,7309
1088,-0.657364,8,7317
1089,-0.288501,6,7323
1090,0.038903,2,7325
1091,0.110683,6,7331
1092,0.017703,1,7332
1093,0.057497,3,7335
1094,0.057811,3,7338
1095,0.054815,3,7341
1096,-0.326056,4,7345
1097,0.061498,4,7349
1098,-0.301173,6,7355
1099,0.098806,6,7361
1100,0.120706,7,7368
